fitness_func,selection,xo,xo_prob,mutation,mut_prob,run,generation,fitness,final nutrients diff,food variety
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,76,300681826.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,77,289596989.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,78,285681747.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,79,283796144.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,80,280503835.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,81,268657688.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,82,268657688.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,83,262165262.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,84,258662373.49999997,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,85,253553109.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,86,245079753.80000004,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,87,245079753.80000004,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,88,243195429.19999996,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,89,241323040.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,90,240333749.20000005,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,91,238519872.49999997,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,92,226915047.50000003,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,93,224863231.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,94,224863231.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,95,219244102.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,96,213939242.00000003,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,97,211002403.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,98,206909488.40000007,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,99,206885016.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,5,100,206885016.1,"[9789.800000000001, 65941.0, 649.6999999999999, 22333.0, 13202.0, 1539.8000000000002, 1679.0, 22344.0, 69386.0]",76.0
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,1,2158160761.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,2,2098387844.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,3,1866157166.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,4,1864642976.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,5,1818888348.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,6,1818888348.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,7,1658376793.5000002,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,8,1629168465.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,9,1540779541.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,10,1540779541.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,11,1419448993.1999998,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,12,1380374241.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,13,1273009009.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,14,1212831169.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,15,1197772979.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,16,1196969703.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,17,1145209119.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,18,1137527443.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,19,1111620878.5000002,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,20,1076825441.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,21,1027351527.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,22,1020576332.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,23,991456887.9000001,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,24,948610757.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,25,921766283.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,26,897843328.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,27,879290038.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,28,856463403.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,29,814348902.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,30,796544005.5999999,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,31,768353448.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,32,768353448.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,33,755034973.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,34,724209705.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,35,705610788.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,36,694587016.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,37,664002193.1000001,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,38,630942827.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,39,626506797.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,40,619754531.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,41,604823274.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,42,588974495.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,43,571865923.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,44,547966444.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,45,547966444.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,46,540270218.1999999,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,47,532083576.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,48,515948736.99999994,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,49,510823555.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,50,501056405.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,51,496036225.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,52,485094971.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,53,483477902.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,54,469608990.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,55,467084259.8000001,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,56,459120075.1000001,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,57,449788616.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,58,446223615.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,59,437026305.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,60,424460680.1999999,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,61,408803875.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,62,406908162.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,63,388880507.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,64,388880507.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,65,388880507.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,66,388765638.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,67,388765638.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,68,386323049.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,69,383406835.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,70,378932439.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,71,376113636.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,72,367586375.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,73,367586375.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,74,345931767.59999996,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,75,336367610.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,76,321790822.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,77,320025422.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,78,316181383.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,79,313881062.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,80,300097211.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,81,294812425.00000006,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,82,286571905.99999994,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,83,281106738.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,84,280416763.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,85,270305252.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,86,264369385.80000004,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,87,257419996.10000002,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,88,246123460.89999998,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,89,243346527.40000004,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,90,236598968.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,91,227019169.89999998,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,92,226349913.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,93,221766388.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,94,215542116.30000004,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,95,215542116.30000004,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,96,209378470.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,97,209378470.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,98,205869651.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,99,195383905.79999998,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,6,100,186979988.10000002,"[9229.1, 90687.0, 691.6999999999999, 23080.0, 8070.500000000002, 2161.5, 1650.1999999999998, 23190.0, 28199.0]",69.0
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,1,2068572119.8000002,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,2,1848526656.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,3,1801694284.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,4,1641481987.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,5,1606310668.3000002,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,6,1481354454.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,7,1454409755.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,8,1414294557.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,9,1375244910.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,10,1344442726.1000001,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,11,1240554956.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,12,1190217076.0000002,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,13,1190217076.0000002,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,14,1126036885.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,15,1100942370.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,16,1076851479.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,17,1072710252.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,18,1040183542.6000001,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,19,994684245.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,20,978070723.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,21,961130615.8999999,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,22,922322369.0999999,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,23,914120777.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,24,894643058.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,25,857514295.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,26,856195110.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,27,829477661.6999999,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,28,798396894.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,29,794684611.2000002,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,30,751102511.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,31,688052380.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,32,676976820.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,33,676976820.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,34,650672599.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,35,640749796.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,36,638932718.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,37,633376719.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,38,605087798.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,39,604811610.1000001,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,40,601598273.8000001,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,41,581284936.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,42,566286538.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,43,556563341.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,44,553932652.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,45,547667696.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,46,496822046.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,47,496822046.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,48,489766761.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,49,476137074.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,50,474116237.4999999,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,51,458887434.6999999,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,52,452484996.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,53,448399008.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,54,444853765.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,55,441654234.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,56,440106702.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,57,432420072.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,58,423761836.00000006,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,59,423761836.00000006,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,60,418954984.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,61,409014107.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,62,402543358.1,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,63,396142797.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,64,390941355.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,65,369117022.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,66,369117022.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,67,367816003.1000001,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,68,365293424.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,69,359284900.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,70,349875156.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,71,344601624.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,72,330256950.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,73,330256950.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,74,323867789.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,75,320847206.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,76,311443346.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,77,308536123.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,78,305623690.40000004,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,79,295834505.3999999,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,80,291923619.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,81,283878439.79999995,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,82,279018623.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,83,276881598.7,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,84,276287079.00000006,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,85,273318899.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,86,261727064.19999993,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,87,255163435.29999995,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,88,250960070.99999997,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,89,245337394.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,90,240069408.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,91,237467146.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,92,237467146.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,93,227927919.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,94,223926896.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,95,222594659.89999998,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,96,213210117.80000004,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,97,210607855.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,98,206478358.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,99,199400251.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,7,100,197393236.4,"[6486.699999999999, 93078.0, 445.80000000000007, 27138.0, 5355.1, 1519.6000000000004, 1587.8000000000002, 26912.0, 34852.0]",65.0
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,1,2059588264.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,2,2059588264.3,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,3,1893094094.5000002,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,4,1879112143.7000003,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,5,1831052359.0,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,6,1708805315.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,7,1637700493.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,8,1570735504.6,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,9,1474940285.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,10,1445114453.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,11,1348341725.2,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,12,1303880875.5,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,13,1257858953.9999998,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,14,1192677100.4,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,15,1168780556.8,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,16,1146549862.9,,
fitness_sum_excess_shortfall,tournament_sel,single_point_xo,0.8,swap_mutation,0.15,8,17,1146365271.7,,
